SalesID,AgentID,YearMonth,NumPoliciesSold,TotalPremiumAmount,TargetAmount,Achievement,Commissions,LeadCount,ConversionRate,CustomerMeetings,SalesActivityScore
SLS000296,AGT0004,2023-05,0,0.0,167867,0.0,0.0,58,0.27,26,99.38
SLS000297,AGT0004,2023-06,1,562.1,52335,1.07,48.6,65,0.32,9,60.16
SLS000298,AGT0004,2023-07,2,11051.46,122745,9.0,1164.97,22,0.33,17,83.15
SLS000299,AGT0004,2023-08,2,2487.5,105624,2.36,306.74,22,0.21,8,77.12
SLS000300,AGT0004,2023-09,3,13028.33,111495,11.69,814.29,25,0.32,9,89.44
SLS000301,AGT0004,2023-10,1,259.89,79794,0.33,37.38,27,0.34,13,71.23
SLS000302,AGT0004,2023-11,0,0.0,128525,0.0,0.0,56,0.31,20,73.34
SLS000303,AGT0004,2023-12,2,883.5799999999999,106896,0.83,92.19,36,0.21,15,84.14
SLS000304,AGT0004,2024-01,0,0.0,114964,0.0,0.0,14,0.31,21,94.45
SLS000305,AGT0005,2019-01,0,0.0,132264,0.0,0.0,81,0.34,29,94.34
SLS000306,AGT0005,2019-02,0,0.0,60289,0.0,0.0,88,0.31,12,99.11
SLS000307,AGT0005,2019-03,0,0.0,59673,0.0,0.0,94,0.2,23,85.05
SLS000308,AGT0005,2019-04,0,0.0,58920,0.0,0.0,36,0.18,21,78.68
SLS000309,AGT0005,2019-05,0,0.0,177419,0.0,0.0,99,0.13,28,79.25
SLS000310,AGT0005,2019-06,0,0.0,187139,0.0,0.0,42,0.25,18,99.61
SLS000311,AGT0005,2019-07,0,0.0,168287,0.0,0.0,65,0.1,23,64.08
SLS000312,AGT0005,2019-08,0,0.0,93542,0.0,0.0,36,0.26,24,81.1
SLS000313,AGT0005,2019-09,0,0.0,58229,0.0,0.0,74,0.39,10,60.13
SLS000314,AGT0005,2019-10,0,0.0,86129,0.0,0.0,35,0.15,12,82.62
SLS000315,AGT0005,2019-11,0,0.0,190014,0.0,0.0,81,0.37,24,60.68
SLS000316,AGT0005,2019-12,0,0.0,151165,0.0,0.0,63,0.33,9,97.14
SLS000317,AGT0005,2020-01,0,0.0,189283,0.0,0.0,91,0.11,29,95.86
SLS000318,AGT0005,2020-02,1,1083.5,108332,1.0,67.36,51,0.34,8,65.71
SLS000319,AGT0005,2020-03,3,2101.15,73657,2.85,152.41,91,0.26,16,96.22
SLS000320,AGT0005,2020-04,1,7.44,158683,0.0,0.98,95,0.14,24,99.73
SLS000321,AGT0005,2020-05,0,0.0,59350,0.0,0.0,71,0.37,28,84.33
SLS000322,AGT0005,2020-06,0,0.0,153138,0.0,0.0,86,0.38,26,76.63
SLS000323,AGT0005,2020-07,2,1508.24,188867,0.8,108.69,44,0.35,8,98.24
SLS000324,AGT0005,2020-08,1,191.43,85892,0.22,21.95,78,0.33,18,89.42
SLS000325,AGT0005,2020-09,1,556.26,66637,0.83,38.97,88,0.21,28,77.76
SLS000326,AGT0005,2020-10,2,6911.82,75205,9.19,403.66,62,0.23,29,88.32
SLS000327,AGT0005,2020-11,2,3695.58,196199,1.88,409.26,14,0.29,27,86.69
SLS000328,AGT0005,2020-12,2,9175.69,63183,14.52,962.65,62,0.19,9,77.21
SLS000329,AGT0005,2021-01,0,0.0,66566,0.0,0.0,24,0.22,29,68.05
SLS000330,AGT0005,2021-02,1,1840.74,178756,1.03,203.72,55,0.23,9,97.11
SLS000331,AGT0005,2021-03,1,1008.07,188067,0.54,129.95,26,0.21,27,89.28
SLS000332,AGT0005,2021-04,2,651.21,149856,0.43,85.29,58,0.31,23,82.43
SLS000333,AGT0005,2021-05,3,2060.54,147892,1.39,208.46,92,0.36,23,94.92
SLS000334,AGT0005,2021-06,0,0.0,199125,0.0,0.0,40,0.24,15,86.72
SLS000335,AGT0005,2021-07,0,0.0,164674,0.0,0.0,89,0.23,26,99.05
SLS000336,AGT0005,2021-08,4,3424.79,198600,1.72,389.9,78,0.38,9,80.46
SLS000337,AGT0005,2021-09,0,0.0,137042,0.0,0.0,53,0.27,6,91.32
SLS000338,AGT0005,2021-10,1,275.55,94178,0.29,30.33,47,0.33,21,90.35
SLS000339,AGT0005,2021-11,3,4142.780000000001,144581,2.87,340.24,17,0.1,6,73.59
SLS000340,AGT0005,2021-12,2,10126.720000000001,167459,6.05,1380.57,49,0.21,19,76.83
SLS000341,AGT0005,2022-01,1,246.7,152981,0.16,22.9,63,0.22,19,93.83
SLS000342,AGT0005,2022-02,0,0.0,97264,0.0,0.0,90,0.19,19,66.25
SLS000343,AGT0005,2022-03,2,10470.39,124296,8.42,1266.88,89,0.2,14,61.35
SLS000344,AGT0005,2022-04,2,3320.64,125463,2.65,282.12,45,0.11,5,72.83
SLS000345,AGT0005,2022-05,0,0.0,102536,0.0,0.0,99,0.33,12,70.88
SLS000346,AGT0005,2022-06,4,11475.99,58604,19.58,1374.86,51,0.32,12,83.59
SLS000347,AGT0005,2022-07,1,885.87,156468,0.57,74.54,15,0.14,15,77.73
SLS000348,AGT0005,2022-08,2,5802.780000000001,147879,3.92,495.12,15,0.34,23,72.93
SLS000349,AGT0005,2022-09,1,3865.92,113903,3.39,341.55,39,0.15,22,64.96
SLS000350,AGT0005,2022-10,2,2504.92,125454,2.0,230.19,92,0.25,13,70.16
SLS000351,AGT0005,2022-11,1,2364.74,191231,1.24,351.28,96,0.17,20,60.2
SLS000352,AGT0005,2022-12,2,1843.26,140311,1.31,251.16,87,0.22,24,63.92
SLS000353,AGT0005,2023-01,2,5728.54,135409,4.23,386.56,53,0.34,24,90.6
SLS000354,AGT0005,2023-02,4,19148.19,141019,13.58,1975.45,95,0.36,29,65.53
SLS000355,AGT0005,2023-03,1,2135.1,149131,1.43,113.34,22,0.36,25,81.67
SLS000356,AGT0005,2023-04,5,2368.83,87629,2.7,136.82,40,0.15,18,75.38
SLS000357,AGT0005,2023-05,3,11284.61,60794,18.56,859.65,68,0.29,28,84.36
SLS000358,AGT0005,2023-06,2,2194.2599999999998,162676,1.35,109.81,66,0.39,7,76.95
SLS000359,AGT0005,2023-07,2,2745.7,50108,5.48,381.63,28,0.24,28,85.64
SLS000360,AGT0005,2023-08,2,8494.74,132732,6.4,481.0,37,0.4,10,66.2
SLS000361,AGT0005,2023-09,2,9995.96,90677,11.02,1251.04,83,0.23,18,91.16
SLS000362,AGT0005,2023-10,2,4263.2,153349,2.78,310.01,91,0.3,23,77.92
SLS000363,AGT0005,2023-11,1,2021.37,64738,3.12,135.41,91,0.26,7,65.05
SLS000364,AGT0005,2023-12,0,0.0,199999,0.0,0.0,26,0.13,6,86.08
SLS000365,AGT0005,2024-01,0,0.0,59370,0.0,0.0,57,0.36,17,71.83
SLS000366,AGT0006,2019-01,0,0.0,79179,0.0,0.0,11,0.29,20,62.5
SLS000367,AGT0006,2019-02,0,0.0,119030,0.0,0.0,81,0.38,17,69.35
SLS000368,AGT0006,2019-03,0,0.0,137479,0.0,0.0,27,0.16,5,94.73
SLS000369,AGT0006,2019-04,0,0.0,170525,0.0,0.0,69,0.18,18,76.47
SLS000370,AGT0006,2019-05,0,0.0,143679,0.0,0.0,82,0.22,23,96.75
SLS000371,AGT0006,2019-06,0,0.0,160459,0.0,0.0,11,0.26,14,73.72
SLS000372,AGT0006,2019-07,0,0.0,70839,0.0,0.0,36,0.35,7,62.7
SLS000373,AGT0006,2019-08,0,0.0,92336,0.0,0.0,20,0.25,29,69.32
SLS000374,AGT0006,2019-09,0,0.0,103938,0.0,0.0,19,0.22,19,97.65
SLS000375,AGT0006,2019-10,0,0.0,75760,0.0,0.0,69,0.35,7,64.8
SLS000376,AGT0006,2019-11,0,0.0,125864,0.0,0.0,11,0.11,19,60.44
SLS000377,AGT0006,2019-12,0,0.0,154805,0.0,0.0,83,0.15,25,93.72
SLS000378,AGT0006,2020-01,2,4112.68,114909,3.58,482.25,32,0.28,10,78.88
SLS000379,AGT0006,2020-02,1,1821.57,134379,1.36,260.32,80,0.14,17,75.49
SLS000380,AGT0006,2020-03,2,6667.91,114710,5.81,661.96,62,0.35,11,91.77
SLS000381,AGT0006,2020-04,0,0.0,158922,0.0,0.0,52,0.39,10,84.64
SLS000382,AGT0006,2020-05,0,0.0,136017,0.0,0.0,17,0.38,5,90.32
SLS000383,AGT0006,2020-06,1,871.78,77224,1.13,105.27,71,0.2,16,73.69
SLS000384,AGT0006,2020-07,4,3775.19,63866,5.91,370.23,61,0.36,14,94.52
SLS000385,AGT0006,2020-08,1,823.64,60920,1.35,92.38,36,0.15,25,70.66
SLS000386,AGT0006,2020-09,3,10430.46,61507,16.96,1227.33,83,0.14,23,72.06
SLS000387,AGT0006,2020-10,5,7262.93,196943,3.69,698.35,69,0.38,29,82.77
SLS000388,AGT0006,2020-11,2,1329.65,188623,0.7,146.99,56,0.1,23,82.4
SLS000389,AGT0006,2020-12,2,343.28999999999996,95298,0.36,49.78,86,0.33,23,72.5
SLS000390,AGT0006,2021-01,4,4931.6900000000005,91836,5.37,380.68,28,0.29,6,65.34
SLS000391,AGT0006,2021-02,0,0.0,196238,0.0,0.0,13,0.31,20,70.96
SLS000392,AGT0006,2021-03,0,0.0,128155,0.0,0.0,40,0.12,24,96.65
SLS000393,AGT0006,2021-04,2,7513.0,121011,6.21,652.56,66,0.16,11,77.6
SLS000394,AGT0006,2021-05,2,7374.6,158716,4.65,1017.44,36,0.33,19,65.97
SLS000395,AGT0006,2021-06,0,0.0,139122,0.0,0.0,66,0.37,6,98.25
SLS000396,AGT0006,2021-07,2,5275.0599999999995,100426,5.25,349.96,10,0.25,12,70.52
SLS000397,AGT0006,2021-08,0,0.0,157077,0.0,0.0,65,0.11,22,86.75
SLS000398,AGT0006,2021-09,1,2658.67,137902,1.93,261.9,75,0.2,17,66.39
SLS000399,AGT0006,2021-10,0,0.0,195711,0.0,0.0,85,0.27,22,97.02
SLS000400,AGT0006,2021-11,2,6310.3,191614,3.29,612.45,20,0.15,28,70.42
SLS000401,AGT0006,2021-12,2,5814.1900000000005,156373,3.72,791.74,36,0.14,9,77.37
SLS000402,AGT0006,2022-01,1,2304.06,103888,2.22,170.43,52,0.23,8,72.43
SLS000403,AGT0006,2022-02,3,5505.3,76798,7.17,457.3,49,0.16,23,92.7
SLS000404,AGT0006,2022-03,0,0.0,182820,0.0,0.0,15,0.22,19,88.13
SLS000405,AGT0006,2022-04,0,0.0,88368,0.0,0.0,77,0.15,26,90.01
SLS000406,AGT0006,2022-05,1,710.3,190737,0.37,67.23,31,0.26,26,90.32
SLS000407,AGT0006,2022-06,4,2874.17,170828,1.68,265.42,77,0.22,21,88.54
SLS000408,AGT0006,2022-07,6,7531.8,198169,3.8,1050.93,21,0.39,17,68.59
SLS000409,AGT0006,2022-08,2,5354.6900000000005,79099,6.77,652.55,80,0.4,18,97.62
SLS000410,AGT0006,2022-09,2,403.88,93474,0.43,54.44,11,0.28,29,78.31
SLS000411,AGT0006,2022-10,2,3687.37,109953,3.35,364.29,98,0.25,6,89.04
SLS000412,AGT0006,2022-11,1,183.83,63983,0.29,22.82,99,0.13,13,87.79
SLS000413,AGT0006,2022-12,3,5159.3,139635,3.69,728.09,19,0.25,16,94.25
SLS000414,AGT0006,2023-01,4,33234.92,125534,26.47,3382.55,90,0.29,21,76.43
SLS000415,AGT0006,2023-02,1,1189.91,170709,0.7,108.64,67,0.21,20,68.69
SLS000416,AGT0006,2023-03,1,556.29,198343,0.28,82.25,54,0.4,27,90.72
SLS000417,AGT0006,2023-04,3,1194.63,106605,1.12,118.67,48,0.2,11,72.83
SLS000418,AGT0006,2023-05,1,862.47,180662,0.48,48.12,43,0.1,27,84.65
SLS000419,AGT0006,2023-06,2,3641.7599999999998,67315,5.41,268.17,75,0.28,27,66.09
SLS000420,AGT0006,2023-07,4,4004.32,192520,2.08,475.82,49,0.2,27,75.5
SLS000421,AGT0006,2023-08,0,0.0,75549,0.0,0.0,37,0.16,17,85.79
SLS000422,AGT0006,2023-09,1,596.38,184065,0.32,82.97,32,0.14,10,72.99
SLS000423,AGT0006,2023-10,2,5662.79,91020,6.22,657.2,95,0.39,11,73.93
SLS000424,AGT0006,2023-11,0,0.0,104636,0.0,0.0,94,0.25,29,83.41
SLS000425,AGT0006,2023-12,0,0.0,177462,0.0,0.0,51,0.33,12,97.86
SLS000426,AGT0006,2024-01,3,15522.96,150411,10.32,932.08,94,0.37,23,70.88
SLS000427,AGT0007,2019-01,0,0.0,158857,0.0,0.0,52,0.15,12,91.49
SLS000428,AGT0007,2019-02,0,0.0,133475,0.0,0.0,85,0.12,16,75.34
SLS000429,AGT0007,2019-03,0,0.0,89080,0.0,0.0,60,0.4,24,63.49
SLS000430,AGT0007,2019-04,0,0.0,171350,0.0,0.0,96,0.11,16,73.0
SLS000431,AGT0007,2019-05,0,0.0,82073,0.0,0.0,65,0.21,26,83.53
SLS000432,AGT0007,2019-06,0,0.0,76066,0.0,0.0,22,0.29,16,88.88
SLS000433,AGT0007,2019-07,0,0.0,177961,0.0,0.0,64,0.36,22,69.37
SLS000434,AGT0007,2019-08,0,0.0,63882,0.0,0.0,84,0.21,13,83.51
SLS000435,AGT0007,2019-09,0,0.0,110814,0.0,0.0,31,0.16,17,62.86
SLS000436,AGT0007,2019-10,0,0.0,150235,0.0,0.0,51,0.3,20,69.52
SLS000437,AGT0007,2019-11,0,0.0,154973,0.0,0.0,22,0.16,7,73.39
SLS000438,AGT0007,2019-12,0,0.0,80897,0.0,0.0,53,0.14,29,75.37
SLS000439,AGT0007,2020-01,2,709.46,192316,0.37,104.8,92,0.31,19,73.49
SLS000440,AGT0007,2020-02,1,244.02,92836,0.26,17.96,40,0.31,13,88.35
SLS000441,AGT0007,2020-03,1,1849.66,187996,0.98,131.93,86,0.27,5,77.46
SLS000442,AGT0007,2020-04,0,0.0,135759,0.0,0.0,81,0.16,7,68.02
SLS000443,AGT0007,2020-05,2,13523.779999999999,142298,9.5,1987.24,58,0.23,25,71.87
SLS000444,AGT0007,2020-06,0,0.0,125999,0.0,0.0,40,0.14,27,76.78
SLS000445,AGT0007,2020-07,2,5937.150000000001,67733,8.77,761.6,37,0.23,23,81.4
SLS000446,AGT0007,2020-08,2,1424.4,114676,1.24,129.84,11,0.13,26,78.47
SLS000447,AGT0007,2020-09,3,3429.08,108381,3.16,512.82,11,0.17,11,70.68
SLS000448,AGT0007,2020-10,3,4830.57,178055,2.71,573.29,26,0.12,10,88.79
SLS000449,AGT0007,2020-11,2,4318.28,82110,5.26,444.96,83,0.2,11,64.68
SLS000450,AGT0007,2020-12,2,4377.71,153956,2.84,499.07,34,0.16,7,78.29
SLS000451,AGT0007,2021-01,1,3553.13,143286,2.48,343.33,92,0.35,7,75.88
SLS000452,AGT0007,2021-02,0,0.0,58413,0.0,0.0,87,0.4,16,75.09
SLS000453,AGT0007,2021-03,3,9367.859999999999,170815,5.48,1134.61,86,0.23,13,97.73
SLS000454,AGT0007,2021-04,2,1572.1,131706,1.19,199.91,36,0.19,15,94.5
SLS000455,AGT0007,2021-05,1,3981.62,151054,2.64,531.45,26,0.39,26,67.0
SLS000456,AGT0007,2021-06,2,1933.59,57397,3.37,241.35,15,0.21,7,85.18
SLS000457,AGT0007,2021-07,0,0.0,105114,0.0,0.0,89,0.22,8,65.89
SLS000458,AGT0007,2021-08,0,0.0,64476,0.0,0.0,55,0.17,23,95.08
SLS000459,AGT0007,2021-09,2,7318.77,195477,3.74,382.54,33,0.39,26,88.91
SLS000460,AGT0007,2021-10,1,3037.97,147206,2.06,221.57,71,0.22,21,68.3
SLS000461,AGT0007,2021-11,0,0.0,174180,0.0,0.0,61,0.25,11,64.41
SLS000462,AGT0007,2021-12,1,28.23,189038,0.01,1.93,67,0.25,9,86.3
SLS000463,AGT0007,2022-01,2,808.99,150676,0.54,96.9,68,0.21,23,73.68
SLS000464,AGT0007,2022-02,0,0.0,172394,0.0,0.0,76,0.29,25,73.47
SLS000465,AGT0007,2022-03,0,0.0,167266,0.0,0.0,69,0.13,8,64.49
SLS000466,AGT0007,2022-04,2,1931.8300000000002,189918,1.02,259.37,19,0.28,13,80.75
SLS000467,AGT0007,2022-05,1,530.25,147019,0.36,26.65,29,0.25,24,87.27
SLS000468,AGT0007,2022-06,1,915.83,143403,0.64,128.81,51,0.29,29,67.74
SLS000469,AGT0007,2022-07,1,1439.11,90988,1.58,184.4,36,0.33,15,78.93
SLS000470,AGT0007,2022-08,0,0.0,143180,0.0,0.0,34,0.28,9,85.44
SLS000471,AGT0007,2022-09,1,153.69,78069,0.2,22.73,92,0.24,6,69.73
SLS000472,AGT0007,2022-10,2,6901.78,112541,6.13,542.93,48,0.27,13,89.97
SLS000473,AGT0007,2022-11,5,13309.42,82772,16.08,1002.36,20,0.37,26,69.46
SLS000474,AGT0007,2022-12,0,0.0,92099,0.0,0.0,45,0.17,9,80.03
SLS000475,AGT0007,2023-01,1,2546.04,126334,2.02,137.7,46,0.33,15,60.81
SLS000476,AGT0007,2023-02,1,315.61,89500,0.35,21.91,55,0.19,15,94.29
SLS000477,AGT0007,2023-03,2,2391.73,136226,1.76,166.96,76,0.16,6,69.92
SLS000478,AGT0007,2023-04,1,1785.13,124831,1.43,159.35,16,0.28,12,90.85
SLS000479,AGT0007,2023-05,0,0.0,53010,0.0,0.0,77,0.17,14,88.41
SLS000480,AGT0007,2023-06,4,10660.619999999999,189866,5.61,651.23,13,0.24,11,99.41
SLS000481,AGT0007,2023-07,1,202.14,92045,0.22,11.5,59,0.17,12,98.72
SLS000482,AGT0007,2023-08,3,2003.37,184294,1.09,128.36,19,0.12,24,87.01
SLS000483,AGT0007,2023-09,4,4491.18,90561,4.96,302.09,66,0.24,17,67.7
SLS000484,AGT0007,2023-10,0,0.0,108254,0.0,0.0,83,0.15,12,62.82
SLS000485,AGT0007,2023-11,1,2001.31,124541,1.61,268.93,89,0.14,29,62.88
SLS000486,AGT0007,2023-12,1,4568.34,168563,2.71,621.49,16,0.3,27,67.81
SLS000487,AGT0007,2024-01,1,895.21,198605,0.45,64.14,83,0.18,14,81.11
SLS000488,AGT0008,2019-01,0,0.0,154899,0.0,0.0,33,0.1,28,83.42
SLS000489,AGT0008,2019-02,0,0.0,114169,0.0,0.0,47,0.16,23,75.52
SLS000490,AGT0008,2019-03,0,0.0,183933,0.0,0.0,38,0.22,26,86.06
SLS000491,AGT0008,2019-04,0,0.0,152330,0.0,0.0,82,0.34,29,82.41
SLS000492,AGT0008,2019-05,0,0.0,121687,0.0,0.0,89,0.15,16,68.16
SLS000493,AGT0008,2019-06,0,0.0,116801,0.0,0.0,20,0.29,22,61.1
SLS000494,AGT0008,2019-07,0,0.0,58935,0.0,0.0,40,0.27,24,77.28
SLS000495,AGT0008,2019-08,0,0.0,105570,0.0,0.0,35,0.28,10,75.16
SLS000496,AGT0008,2019-09,0,0.0,52670,0.0,0.0,85,0.21,22,74.28
SLS000497,AGT0008,2019-10,0,0.0,72596,0.0,0.0,65,0.23,22,91.61
SLS000498,AGT0008,2019-11,0,0.0,124159,0.0,0.0,71,0.36,12,76.14
SLS000499,AGT0008,2019-12,0,0.0,138072,0.0,0.0,38,0.19,23,90.59
SLS000500,AGT0008,2020-01,1,1124.44,144249,0.78,125.72,80,0.11,18,81.41
SLS000501,AGT0008,2020-02,4,15171.74,182490,8.31,1716.79,76,0.25,7,91.58
SLS000502,AGT0008,2020-03,3,3111.31,160673,1.94,217.95,55,0.27,12,75.76
SLS000503,AGT0008,2020-04,2,793.7099999999999,150798,0.53,100.99,69,0.23,24,66.22
SLS000504,AGT0008,2020-05,4,9340.36,88821,10.52,903.33,29,0.39,20,65.0
SLS000505,AGT0008,2020-06,2,4439.62,65688,6.76,230.07,30,0.15,17,65.74
SLS000506,AGT0008,2020-07,1,95.79,107871,0.09,13.63,60,0.2,20,83.7
SLS000507,AGT0008,2020-08,2,3826.42,52070,7.35,519.02,88,0.2,6,74.11
SLS000508,AGT0008,2020-09,3,2300.4,120974,1.9,248.62,94,0.17,21,92.87
SLS000509,AGT0008,2020-10,0,0.0,149711,0.0,0.0,46,0.25,20,61.95
SLS000510,AGT0008,2020-11,1,77.85,85803,0.09,5.91,27,0.28,5,75.7
SLS000511,AGT0008,2020-12,2,687.15,147954,0.46,92.61,86,0.15,27,69.56
SLS000512,AGT0008,2021-01,2,16081.240000000002,186972,8.6,2221.33,38,0.17,19,61.11
SLS000513,AGT0008,2021-02,6,5864.53,98226,5.97,530.69,68,0.18,20,84.22
SLS000514,AGT0008,2021-03,1,1276.19,121095,1.05,171.68,37,0.25,17,63.04
SLS000515,AGT0008,2021-04,0,0.0,180361,0.0,0.0,71,0.4,17,85.38
SLS000516,AGT0008,2021-05,2,8971.539999999999,84070,10.67,609.45,19,0.25,23,89.09
SLS000517,AGT0008,2021-06,1,3668.08,171301,2.14,239.71,94,0.11,12,73.12
SLS000518,AGT0008,2021-07,2,6153.719999999999,136610,4.5,579.5,45,0.39,26,70.76
SLS000519,AGT0008,2021-08,2,3235.07,132580,2.44,198.88,61,0.11,28,78.05
SLS000520,AGT0008,2021-09,1,1614.47,163295,0.99,134.77,22,0.14,7,62.97
SLS000521,AGT0008,2021-10,2,2633.81,135250,1.95,245.02,76,0.34,25,76.2
SLS000522,AGT0008,2021-11,0,0.0,180014,0.0,0.0,15,0.25,20,87.84
SLS000523,AGT0008,2021-12,1,1605.25,50518,3.18,177.95,46,0.26,8,80.16
SLS000524,AGT0008,2022-01,4,3647.38,51456,7.09,285.18,82,0.22,7,95.69
SLS000525,AGT0008,2022-02,1,1006.69,113280,0.89,146.44,53,0.25,8,85.93
SLS000526,AGT0008,2022-03,2,2051.08,53915,3.8,271.72,94,0.19,20,75.62
SLS000527,AGT0008,2022-04,1,1287.36,97068,1.33,179.12,65,0.17,28,95.85
SLS000528,AGT0008,2022-05,5,10378.42,156901,6.61,1262.94,62,0.16,20,82.31
SLS000529,AGT0008,2022-06,0,0.0,90781,0.0,0.0,36,0.27,17,83.52
SLS000530,AGT0008,2022-07,3,6946.98,103607,6.71,591.42,82,0.39,21,95.96
SLS000531,AGT0008,2022-08,2,56.220000000000006,62527,0.09,7.79,98,0.37,26,67.11
SLS000532,AGT0008,2022-09,1,401.63,120792,0.33,47.9,90,0.25,11,67.56
SLS000533,AGT0008,2022-10,4,2697.31,188204,1.43,267.21,54,0.22,14,95.61
SLS000534,AGT0008,2022-11,3,1470.57,108010,1.36,102.91,24,0.3,5,90.8
SLS000535,AGT0008,2022-12,3,2582.48,159509,1.62,381.39,69,0.33,21,68.69
SLS000536,AGT0008,2023-01,3,3790.19,190254,1.99,199.26,19,0.3,10,69.6
SLS000537,AGT0008,2023-02,1,2997.34,127261,2.36,447.5,53,0.33,21,62.23
SLS000538,AGT0008,2023-03,0,0.0,105904,0.0,0.0,31,0.32,5,85.69
SLS000539,AGT0008,2023-04,2,778.8,122258,0.64,44.29,30,0.3,25,82.39
SLS000540,AGT0008,2023-05,1,44.05,113931,0.04,5.66,16,0.24,25,88.91
SLS000541,AGT0008,2023-06,0,0.0,191561,0.0,0.0,13,0.39,10,87.35
SLS000542,AGT0008,2023-07,1,668.03,167718,0.4,53.0,89,0.19,27,72.43
SLS000543,AGT0008,2023-08,1,299.62,93456,0.32,36.21,16,0.17,29,66.94
SLS000544,AGT0008,2023-09,4,18681.36,102187,18.28,2006.49,51,0.25,19,64.24
SLS000545,AGT0008,2023-10,2,1977.91,181550,1.09,148.51,86,0.15,18,80.89
SLS000546,AGT0008,2023-11,2,11141.09,159235,7.0,1024.21,39,0.21,27,96.46
SLS000547,AGT0008,2023-12,2,3372.57,57419,5.87,168.99,70,0.36,13,85.8
SLS000548,AGT0008,2024-01,2,1656.56,118429,1.4,207.57,77,0.22,19,87.62
SLS000549,AGT0009,2019-01,0,0.0,111922,0.0,0.0,14,0.15,24,98.87
SLS000550,AGT0009,2019-02,0,0.0,85836,0.0,0.0,58,0.34,18,81.17
SLS000551,AGT0009,2019-03,0,0.0,63316,0.0,0.0,95,0.16,6,83.53
SLS000552,AGT0009,2019-04,0,0.0,127979,0.0,0.0,43,0.34,24,65.0
SLS000553,AGT0009,2019-05,0,0.0,139254,0.0,0.0,18,0.3,21,64.49
SLS000554,AGT0009,2019-06,0,0.0,115329,0.0,0.0,78,0.4,10,98.7
SLS000555,AGT0009,2019-07,0,0.0,166744,0.0,0.0,48,0.26,26,72.33
SLS000556,AGT0009,2019-08,0,0.0,59750,0.0,0.0,33,0.2,28,95.86
SLS000557,AGT0009,2019-09,0,0.0,70133,0.0,0.0,57,0.28,18,85.31
SLS000558,AGT0009,2019-10,0,0.0,92558,0.0,0.0,67,0.19,14,79.87
SLS000559,AGT0009,2019-11,0,0.0,141603,0.0,0.0,85,0.12,9,82.39
SLS000560,AGT0009,2019-12,0,0.0,74168,0.0,0.0,39,0.36,23,71.43
SLS000561,AGT0009,2020-01,1,1122.38,130196,0.86,109.29,56,0.28,27,67.55
SLS000562,AGT0009,2020-02,0,0.0,148332,0.0,0.0,99,0.31,8,76.75
SLS000563,AGT0009,2020-03,0,0.0,183497,0.0,0.0,90,0.3,25,91.88
SLS000564,AGT0009,2020-04,3,2250.92,85261,2.64,159.2,93,0.19,15,96.12
SLS000565,AGT0009,2020-05,1,324.98,194574,0.17,24.51,94,0.21,12,75.45
SLS000566,AGT0009,2020-06,1,1416.14,136850,1.03,99.29,97,0.22,20,94.05
SLS000567,AGT0009,2020-07,2,4959.12,199219,2.49,278.25,50,0.1,16,67.49
SLS000568,AGT0009,2020-08,1,3345.01,152755,2.19,491.07,61,0.27,23,68.8
SLS000569,AGT0009,2020-09,1,154.85,118423,0.13,14.0,69,0.22,9,87.51
SLS000570,AGT0009,2020-10,4,6950.12,141976,4.9,1015.75,14,0.18,8,78.17
SLS000571,AGT0009,2020-11,1,1503.83,144691,1.04,182.9,60,0.18,23,87.97
SLS000572,AGT0009,2020-12,1,143.3,63191,0.23,17.39,45,0.12,13,68.01
SLS000573,AGT0009,2021-01,2,2453.24,157786,1.55,177.59,77,0.28,17,98.9
SLS000574,AGT0009,2021-02,4,9742.26,165940,5.87,1458.1,68,0.29,20,70.66
SLS000575,AGT0009,2021-03,1,499.24,179406,0.28,68.09,81,0.37,8,73.82
SLS000576,AGT0009,2021-04,1,154.75,104705,0.15,11.99,19,0.37,18,79.57
SLS000577,AGT0009,2021-05,0,0.0,182224,0.0,0.0,51,0.24,20,70.67
SLS000578,AGT0009,2021-06,3,2895.32,75593,3.83,330.58,99,0.15,6,79.35
SLS000579,AGT0009,2021-07,0,0.0,140741,0.0,0.0,99,0.25,25,88.87
SLS000580,AGT0009,2021-08,0,0.0,169738,0.0,0.0,80,0.19,12,93.43
SLS000581,AGT0009,2021-09,3,8292.21,152752,5.43,852.4,40,0.31,21,80.33
SLS000582,AGT0009,2021-10,1,144.48,67185,0.22,12.87,58,0.23,22,86.22
SLS000583,AGT0009,2021-11,0,0.0,195023,0.0,0.0,74,0.34,28,80.0
SLS000584,AGT0009,2021-12,3,12656.53,142288,8.9,1109.08,96,0.22,14,93.47
SLS000585,AGT0009,2022-01,4,4226.21,102726,4.11,236.0,42,0.26,27,60.34
SLS000586,AGT0009,2022-02,3,1251.37,125357,1.0,131.79,99,0.21,5,95.54
SLS000587,AGT0009,2022-03,2,839.87,194507,0.43,43.8,98,0.11,14,74.38
SLS000588,AGT0009,2022-04,1,921.29,118081,0.78,112.62,36,0.13,7,93.39
SLS000589,AGT0009,2022-05,3,4376.78,142655,3.07,651.01,64,0.15,10,82.34
SLS000590,AGT0009,2022-06,1,1073.6,77593,1.38,86.98,10,0.27,14,71.27
SLS000591,AGT0009,2022-07,3,8893.11,118613,7.5,750.17,42,0.23,19,89.84
SLS000592,AGT0009,2022-08,3,7853.1,71976,10.91,706.03,84,0.25,5,90.54
